,model_id,mean_residual_deviance,rmse,mse,mae,rmsle
87,GBM_grid_1_AutoML_20190417_204446_model_1,146308075.87247995,12095.787525931497,146308075.87247995,5733.430802563873,
88,GBM_5_AutoML_20190417_213614,146849689.89916658,12118.15538352131,146849689.89916658,5822.285460807048,
89,GBM_5_AutoML_20190417_211914,147856270.18469447,12159.616366674341,147856270.18469447,5879.30897441987,
90,GBM_grid_1_AutoML_20190417_210453_model_2,148954894.23344833,12204.707871696408,148954894.23344833,6821.177772189847,
91,XGBoost_grid_1_AutoML_20190417_205327_model_3,149463681.33864576,12225.533989918222,149463681.33864576,5742.770871034879,
92,GBM_grid_1_AutoML_20190417_213614_model_7,149954699.00473818,12245.59916887443,149954699.00473818,6252.930498909908,
93,XGBoost_grid_1_AutoML_20190417_204446_model_2,152374009.69397965,12343.98678280156,152374009.69397965,5994.2035095475085,
94,GBM_grid_1_AutoML_20190417_215559_model_3,152518706.58475757,12349.846419480591,152518706.58475757,6057.675822682966,
95,GBM_grid_1_AutoML_20190417_213614_model_1,153038309.40466803,12370.865345830422,153038309.40466803,5965.131966527871,
96,GBM_grid_1_AutoML_20190417_213614_model_4,153070301.36090118,12372.158314574752,153070301.36090118,6607.045717314475,
97,GBM_grid_1_AutoML_20190417_205327_model_5,155696699.62215462,12477.848357074814,155696699.62215462,7143.8272981428445,
98,GBM_grid_1_AutoML_20190417_213614_model_6,159358918.20889142,12623.744223046167,159358918.20889142,7142.231561006644,
99,GBM_grid_1_AutoML_20190417_210453_model_1,161453140.62067553,12706.421235764046,161453140.62067553,7127.868100441117,
100,XGBoost_grid_1_AutoML_20190417_210453_model_1,161636507.46675032,12713.634707146115,161636507.46675032,6421.801532262202,
101,XGBoost_grid_1_AutoML_20190417_210453_model_3,167919224.98744604,12958.365058426392,167919224.98744604,5984.932490245361,
102,GBM_grid_1_AutoML_20190417_210453_model_5,171229861.10730705,13085.482838141932,171229861.10730705,6845.950770521421,
103,GBM_grid_1_AutoML_20190417_211914_model_6,174524889.78401324,13210.786872250012,174524889.78401324,6562.9862274705465,
104,GBM_grid_1_AutoML_20190417_205327_model_1,189341973.95921025,13760.158936553396,189341973.95921025,8476.006070923739,
105,DeepLearning_1_AutoML_20190417_210453,191270899.74017745,13830.07229699749,191270899.74017745,6605.913011107908,
106,DeepLearning_1_AutoML_20190417_205327,192190877.95083487,13863.292464304242,192190877.95083487,7181.393762943926,
107,GBM_grid_1_AutoML_20190417_205327_model_3,195049841.35786268,13966.024536633991,195049841.35786268,8098.835577630234,
108,DeepLearning_1_AutoML_20190417_213614,199783964.33718798,14134.495545904285,199783964.33718798,7339.0100811341335,
109,DeepLearning_1_AutoML_20190417_211914,201787586.54014817,14205.195758600026,201787586.54014817,7391.0610040545425,
110,DeepLearning_grid_1_AutoML_20190417_213614_model_4,206956311.67027983,14385.976215407833,206956311.67027983,7605.579306785296,
111,DeepLearning_1_AutoML_20190417_204446,209124646.04852858,14461.142625965922,209124646.04852858,7082.3577716835225,
112,DeepLearning_grid_1_AutoML_20190417_210453_model_1,209828978.03871325,14485.474726038952,209828978.03871325,7467.431612859337,
113,GBM_grid_1_AutoML_20190417_215559_model_5,210251262.03343448,14500.043518328986,210251262.03343448,8460.893470157522,
114,XGBoost_grid_1_AutoML_20190417_213614_model_4,215438945.31301737,14677.838577699966,215438945.31301737,6940.084817811308,
115,DeepLearning_1_AutoML_20190417_215559,217757539.871012,14756.610039945215,217757539.871012,7929.156559132477,
116,DeepLearning_grid_1_AutoML_20190417_211914_model_1,223474295.32745796,14949.056670153403,223474295.32745796,7668.9747969182545,
117,DeepLearning_grid_1_AutoML_20190417_205327_model_1,228193313.48246396,15106.068763330315,228193313.48246396,8180.700616546516,
118,DeepLearning_grid_1_AutoML_20190417_213614_model_2,243726368.58521318,15611.738166687694,243726368.58521318,8394.461399450835,
119,DeepLearning_grid_1_AutoML_20190417_210453_model_4,246137835.20066327,15688.780551740256,246137835.20066327,9107.125636868415,
120,DeepLearning_grid_1_AutoML_20190417_213614_model_1,254225025.45143253,15944.435563902302,254225025.45143253,8935.816039998093,
121,DeepLearning_grid_1_AutoML_20190417_205327_model_2,256580368.3366592,16018.126242999184,256580368.3366592,9196.865901109113,
122,DeepLearning_grid_1_AutoML_20190417_211914_model_2,264312298.68366268,16257.684296469242,264312298.68366268,9403.124595801812,
123,DeepLearning_grid_1_AutoML_20190417_210453_model_2,266473266.98860297,16324.008912905034,266473266.98860297,9582.088481429244,
124,GBM_grid_1_AutoML_20190417_213614_model_10,276669570.889624,16633.3872344037,276669570.889624,11114.217162201001,4.666690883329243
125,DeepLearning_grid_1_AutoML_20190417_205327_model_4,277534591.7375416,16659.36948799508,277534591.7375416,9435.525917156168,
126,GBM_grid_1_AutoML_20190417_215559_model_4,289311241.6321203,17009.151702307798,289311241.6321203,11828.82172698287,4.7590066612243165
127,GBM_grid_1_AutoML_20190417_213614_model_5,291384312.61174005,17069.982794711308,291384312.61174005,12383.256390476812,4.817828957732969
128,DeepLearning_grid_1_AutoML_20190417_204446_model_2,298400742.5156202,17274.279797306168,298400742.5156202,9679.322807435918,
129,DeepLearning_grid_1_AutoML_20190417_211914_model_3,298941170.6734757,17289.915288209937,298941170.6734757,10941.647501099063,
130,XGBoost_grid_1_AutoML_20190417_204446_model_3,300199051.3189886,17326.25323949147,300199051.3189886,9992.476328967128,
131,DeepLearning_grid_1_AutoML_20190417_215559_model_2,305240038.7077913,17471.120133173816,305240038.7077913,9954.847866451424,
132,DeepLearning_grid_1_AutoML_20190417_204446_model_1,306490541.7182597,17506.871271539632,306490541.7182597,9527.347309825866,
133,DeepLearning_grid_1_AutoML_20190417_205327_model_3,312364641.40110934,17673.840595668767,312364641.40110934,10887.105799793,
134,GBM_grid_1_AutoML_20190417_215559_model_6,313519971.7477858,17706.495185320717,313519971.7477858,12510.61404999664,4.784021696977045
135,XGBoost_grid_1_AutoML_20190417_211914_model_4,327353388.13267875,18092.90988571708,327353388.13267875,9471.371411677652,
136,DeepLearning_grid_1_AutoML_20190417_213614_model_3,348481113.32012415,18667.648842854418,348481113.32012415,11820.700263911487,
137,DeepLearning_grid_1_AutoML_20190417_215559_model_1,411160004.6927357,20277.080773443096,411160004.6927357,14096.80762550934,
138,DeepLearning_grid_1_AutoML_20190417_215559_model_4,421437182.4978767,20528.935249980128,421437182.4978767,13796.668711666878,
139,GBM_grid_1_AutoML_20190417_211914_model_4,478315207.2989693,21870.418544211017,478315207.2989693,16825.361673459774,5.031385829138936
140,GBM_grid_1_AutoML_20190417_215559_model_8,552906456.0903728,23513.963002658067,552906456.0903728,16367.777599422483,4.784939391091492
141,DeepLearning_grid_1_AutoML_20190417_215559_model_3,566739895.2286428,23806.299486241933,566739895.2286428,17912.484809401398,
142,DeepLearning_grid_1_AutoML_20190417_210453_model_3,585829024.2949296,24203.905145553053,585829024.2949296,15344.832875397473,
143,GBM_grid_1_AutoML_20190417_210453_model_6,664610622.4399638,25780.043103919816,664610622.4399638,20456.753528779336,5.163724226635766
144,GBM_grid_1_AutoML_20190417_205327_model_6,670743325.6798958,25898.71281897801,670743325.6798958,19835.468229389433,5.092283971651549
145,DeepLearning_grid_1_AutoML_20190417_211914_model_4,784964779.9088508,28017.222915714738,784964779.9088508,20010.939796927483,
146,XGBoost_grid_1_AutoML_20190417_205327_model_1,924999418.8512725,30413.80309746337,924999418.8512725,13015.66757334333,
147,GBM_grid_1_AutoML_20190417_204446_model_4,1279154551.9974587,35765.27019326792,1279154551.9974587,28679.96933354701,5.373776130169052
148,StackedEnsemble_AllModels_AutoML_20190417_204446,1281884652.7001464,35803.41677410337,1281884652.7001464,28880.51603861719,5.389777690947523
149,GBM_grid_1_AutoML_20190417_213614_model_9,1402719397.3543794,37452.89571387478,1402719397.3543794,30038.32870872968,5.401957964388688
150,GBM_grid_1_AutoML_20190417_205327_model_7,1444992899.546268,38013.062222692184,1444992899.546268,30698.82246592567,5.424277133379049
151,GBM_grid_1_AutoML_20190417_211914_model_2,1486174286.3704345,38550.931070084865,1486174286.3704345,30599.977145989284,5.411155187493106
152,XGBoost_grid_1_AutoML_20190417_213614_model_3,1680820688.1807716,40997.81321217964,1680820688.1807716,21087.167858894925,
153,GBM_grid_1_AutoML_20190417_215559_model_7,1808795885.6876671,42529.94104966132,1808795885.6876671,34409.11454036647,5.498257430788431
154,StackedEnsemble_BestOfFamily_AutoML_20190417_204446,1858504985.9833732,43110.38141774407,1858504985.9833732,34900.190106649265,5.507788208150921
155,GBM_grid_1_AutoML_20190417_211914_model_5,1923147683.475677,43853.707750607326,1923147683.475677,35470.85986457288,5.516127841537493
156,GLM_grid_1_AutoML_20190417_205327_model_1,2174167259.9716334,46627.96650049875,2174167259.9716334,37785.61120847372,5.558006331063907
157,GLM_grid_1_AutoML_20190417_213614_model_1,2174167259.9716334,46627.96650049875,2174167259.9716334,37785.61120847372,5.558006331063907
158,GLM_grid_1_AutoML_20190417_215559_model_1,2174167259.9716334,46627.96650049875,2174167259.9716334,37785.61120847372,5.558006331063907
159,GLM_grid_1_AutoML_20190417_204446_model_1,2174167259.9716334,46627.96650049875,2174167259.9716334,37785.61120847372,5.558006331063907
160,GLM_grid_1_AutoML_20190417_211914_model_1,2174167259.9716334,46627.96650049875,2174167259.9716334,37785.61120847372,5.558006331063907
161,GLM_grid_1_AutoML_20190417_210453_model_1,2174167259.9716334,46627.96650049875,2174167259.9716334,37785.61120847372,5.558006331063907
162,XGBoost_grid_1_AutoML_20190417_215559_model_3,2424004916.12318,49234.184426302614,2424004916.12318,27956.626573194746,
163,XGBoost_grid_1_AutoML_20190417_215559_model_7,2881672091.401505,53681.20799126548,2881672091.401505,34650.849825227546,
164,XGBoost_grid_1_AutoML_20190417_204446_model_1,3197076988.513444,56542.70057676273,3197076988.513444,34971.23428908065,
