,model_id,mean_residual_deviance,rmse,mse,mae,rmsle
34,GBM_2_AutoML_20190417_210453,124673116.6663958,11165.711650691854,124673116.6663958,5180.826470563343,
35,GBM_2_AutoML_20190417_213614,125341824.14761464,11195.616291549773,125341824.14761464,5327.051907309492,
36,XGBoost_grid_1_AutoML_20190417_205327_model_2,125692178.9968539,11211.252338470214,125692178.9968539,5071.029397225623,
37,GBM_1_AutoML_20190417_211914,125983152.96764326,11224.221708770869,125983152.96764326,5186.5617992602,
38,GBM_grid_1_AutoML_20190417_213614_model_3,127828904.66258334,11306.144553409147,127828904.66258334,5170.536164308513,
39,XGBoost_grid_1_AutoML_20190417_213614_model_2,130239767.99404086,11412.263929389332,130239767.99404086,5472.423297697956,
40,GBM_grid_1_AutoML_20190417_205327_model_4,131766781.58573613,11478.971277328648,131766781.58573613,5485.944763830523,
41,XGBoost_3_AutoML_20190417_205327,133757278.62416875,11565.348184303348,133757278.62416875,5389.211195189179,
42,GBM_grid_1_AutoML_20190417_210453_model_3,133881576.01199314,11570.720634947207,133881576.01199314,5410.66615182979,
43,XGBoost_3_AutoML_20190417_204446,134034456.39006156,11577.325096500554,134034456.39006156,5367.261093244623,
44,DRF_1_AutoML_20190417_210453,134705708.9981997,11606.278860952792,134705708.9981997,4862.273772310277,1.5657948384495897
45,GBM_grid_1_AutoML_20190417_204446_model_2,134736169.23225614,11607.591017616709,134736169.23225614,5275.935007068864,
46,XGBoost_3_AutoML_20190417_211914,134923223.9239342,11615.645652478137,134923223.9239342,5373.666387451778,
47,DRF_1_AutoML_20190417_205327,135412735.27440616,11636.697782206347,135412735.27440616,4888.282644387519,1.560521318228929
48,GBM_grid_1_AutoML_20190417_213614_model_8,135587273.00704792,11644.194820040067,135587273.00704792,5912.472192543181,
49,XGBoost_3_AutoML_20190417_213614,135657421.68726647,11647.206604472442,135657421.68726647,5390.06122601285,
50,XGBoost_3_AutoML_20190417_210453,135715467.79781005,11649.698184837669,135715467.79781005,5439.507011931689,
51,GBM_grid_1_AutoML_20190417_211914_model_3,136004128.40872452,11662.080792411129,136004128.40872452,5547.903578857832,
52,XRT_1_AutoML_20190417_211914,136804276.82791933,11696.33604287767,136804276.82791933,4888.687378881207,1.9322565603326585
53,DRF_1_AutoML_20190417_213614,137329231.3351008,11718.755536962994,137329231.3351008,4896.816071006918,1.5682036508218655
54,XGBoost_grid_1_AutoML_20190417_213614_model_6,137757936.94235918,11737.032714547538,137757936.94235918,5207.217312105617,
55,XRT_1_AutoML_20190417_205327,137932618.14504042,11744.47181209272,137932618.14504042,4929.610714070868,1.8474285723677777
56,DRF_1_AutoML_20190417_204446,138036064.02494666,11748.875011036023,138036064.02494666,4955.157545928785,1.6900273248097288
57,XRT_1_AutoML_20190417_213614,138496649.7260602,11768.459955578734,138496649.7260602,4901.966985596696,1.5625322578587617
58,DRF_1_AutoML_20190417_211914,138912071.96778095,11786.096553472695,138912071.96778095,4899.954887213389,1.375389636962078
59,XGBoost_grid_1_AutoML_20190417_213614_model_5,139137585.94668233,11795.65962321236,139137585.94668233,4634.4528204462395,
60,XRT_1_AutoML_20190417_204446,140036272.22870702,11833.692248352034,140036272.22870702,4928.30368159253,1.7011002806379865
61,XRT_1_AutoML_20190417_210453,140205018.9072074,11840.820026805888,140205018.9072074,4967.7706406742245,1.7090935022649414
62,GBM_grid_1_AutoML_20190417_210453_model_4,140910890.2771521,11870.589297804558,140910890.2771521,6230.069647710589,
63,GBM_grid_1_AutoML_20190417_204446_model_3,141293717.5666288,11886.703393566646,141293717.5666288,6332.658768328347,
64,XGBoost_grid_1_AutoML_20190417_213614_model_1,142657372.63285998,11943.926181656514,142657372.63285998,5695.560265885386,
65,GBM_grid_1_AutoML_20190417_205327_model_2,144120390.49947953,12005.015222792495,144120390.49947953,6616.883947621272,
66,GBM_5_AutoML_20190417_210453,144375178.85410932,12015.62228326562,144375178.85410932,5882.541157424581,
67,GBM_5_AutoML_20190417_205327,144594529.21717766,12024.746534425483,144594529.21717766,5875.79746599207,
68,GBM_5_AutoML_20190417_204446,144685674.44382295,12028.535839570124,144685674.44382295,5853.458616728624,
69,GBM_grid_1_AutoML_20190417_213614_model_2,145674793.05452174,12069.581312312444,145674793.05452174,6193.025369684273,
70,GBM_grid_1_AutoML_20190417_204446_model_1,146308075.87247995,12095.787525931497,146308075.87247995,5733.430802563873,
71,GBM_5_AutoML_20190417_213614,146849689.89916658,12118.15538352131,146849689.89916658,5822.285460807048,
72,GBM_5_AutoML_20190417_211914,147856270.18469447,12159.616366674341,147856270.18469447,5879.30897441987,
73,GBM_grid_1_AutoML_20190417_210453_model_2,148954894.23344833,12204.707871696408,148954894.23344833,6821.177772189847,
74,XGBoost_grid_1_AutoML_20190417_205327_model_3,149463681.33864576,12225.533989918222,149463681.33864576,5742.770871034879,
75,GBM_grid_1_AutoML_20190417_213614_model_7,149954699.00473818,12245.59916887443,149954699.00473818,6252.930498909908,
76,XGBoost_grid_1_AutoML_20190417_204446_model_2,152374009.69397965,12343.98678280156,152374009.69397965,5994.2035095475085,
77,GBM_grid_1_AutoML_20190417_213614_model_1,153038309.40466803,12370.865345830422,153038309.40466803,5965.131966527871,
78,GBM_grid_1_AutoML_20190417_213614_model_4,153070301.36090118,12372.158314574752,153070301.36090118,6607.045717314475,
79,GBM_grid_1_AutoML_20190417_205327_model_5,155696699.62215462,12477.848357074814,155696699.62215462,7143.8272981428445,
80,GBM_grid_1_AutoML_20190417_213614_model_6,159358918.20889142,12623.744223046167,159358918.20889142,7142.231561006644,
81,GBM_grid_1_AutoML_20190417_210453_model_1,161453140.62067553,12706.421235764046,161453140.62067553,7127.868100441117,
82,XGBoost_grid_1_AutoML_20190417_210453_model_1,161636507.46675032,12713.634707146115,161636507.46675032,6421.801532262202,
83,XGBoost_grid_1_AutoML_20190417_210453_model_3,167919224.98744604,12958.365058426392,167919224.98744604,5984.932490245361,
84,GBM_grid_1_AutoML_20190417_210453_model_5,171229861.10730705,13085.482838141932,171229861.10730705,6845.950770521421,
85,GBM_grid_1_AutoML_20190417_211914_model_6,174524889.78401324,13210.786872250012,174524889.78401324,6562.9862274705465,
86,GBM_grid_1_AutoML_20190417_205327_model_1,189341973.95921025,13760.158936553396,189341973.95921025,8476.006070923739,
87,DeepLearning_1_AutoML_20190417_210453,191270899.74017745,13830.07229699749,191270899.74017745,6605.913011107908,
88,DeepLearning_1_AutoML_20190417_205327,192190877.95083487,13863.292464304242,192190877.95083487,7181.393762943926,
89,GBM_grid_1_AutoML_20190417_205327_model_3,195049841.35786268,13966.024536633991,195049841.35786268,8098.835577630234,
90,DeepLearning_1_AutoML_20190417_213614,199783964.33718798,14134.495545904285,199783964.33718798,7339.0100811341335,
91,DeepLearning_1_AutoML_20190417_211914,201787586.54014817,14205.195758600026,201787586.54014817,7391.0610040545425,
92,DeepLearning_grid_1_AutoML_20190417_213614_model_4,206956311.67027983,14385.976215407833,206956311.67027983,7605.579306785296,
93,DeepLearning_1_AutoML_20190417_204446,209124646.04852858,14461.142625965922,209124646.04852858,7082.3577716835225,
94,DeepLearning_grid_1_AutoML_20190417_210453_model_1,209828978.03871325,14485.474726038952,209828978.03871325,7467.431612859337,
95,XGBoost_grid_1_AutoML_20190417_213614_model_4,215438945.31301737,14677.838577699966,215438945.31301737,6940.084817811308,
96,DeepLearning_grid_1_AutoML_20190417_211914_model_1,223474295.32745796,14949.056670153403,223474295.32745796,7668.9747969182545,
97,DeepLearning_grid_1_AutoML_20190417_205327_model_1,228193313.48246396,15106.068763330315,228193313.48246396,8180.700616546516,
98,DeepLearning_grid_1_AutoML_20190417_213614_model_2,243726368.58521318,15611.738166687694,243726368.58521318,8394.461399450835,
99,DeepLearning_grid_1_AutoML_20190417_210453_model_4,246137835.20066327,15688.780551740256,246137835.20066327,9107.125636868415,
100,DeepLearning_grid_1_AutoML_20190417_213614_model_1,254225025.45143253,15944.435563902302,254225025.45143253,8935.816039998093,
101,DeepLearning_grid_1_AutoML_20190417_205327_model_2,256580368.3366592,16018.126242999184,256580368.3366592,9196.865901109113,
102,DeepLearning_grid_1_AutoML_20190417_211914_model_2,264312298.68366268,16257.684296469242,264312298.68366268,9403.124595801812,
103,DeepLearning_grid_1_AutoML_20190417_210453_model_2,266473266.98860297,16324.008912905034,266473266.98860297,9582.088481429244,
104,GBM_grid_1_AutoML_20190417_213614_model_10,276669570.889624,16633.3872344037,276669570.889624,11114.217162201001,4.666690883329243
105,DeepLearning_grid_1_AutoML_20190417_205327_model_4,277534591.7375416,16659.36948799508,277534591.7375416,9435.525917156168,
106,GBM_grid_1_AutoML_20190417_213614_model_5,291384312.61174005,17069.982794711308,291384312.61174005,12383.256390476812,4.817828957732969
107,DeepLearning_grid_1_AutoML_20190417_204446_model_2,298400742.5156202,17274.279797306168,298400742.5156202,9679.322807435918,
108,DeepLearning_grid_1_AutoML_20190417_211914_model_3,298941170.6734757,17289.915288209937,298941170.6734757,10941.647501099063,
109,XGBoost_grid_1_AutoML_20190417_204446_model_3,300199051.3189886,17326.25323949147,300199051.3189886,9992.476328967128,
110,DeepLearning_grid_1_AutoML_20190417_204446_model_1,306490541.7182597,17506.871271539632,306490541.7182597,9527.347309825866,
111,DeepLearning_grid_1_AutoML_20190417_205327_model_3,312364641.40110934,17673.840595668767,312364641.40110934,10887.105799793,
112,XGBoost_grid_1_AutoML_20190417_211914_model_4,327353388.13267875,18092.90988571708,327353388.13267875,9471.371411677652,
113,DeepLearning_grid_1_AutoML_20190417_213614_model_3,348481113.32012415,18667.648842854418,348481113.32012415,11820.700263911487,
114,GBM_grid_1_AutoML_20190417_211914_model_4,478315207.2989693,21870.418544211017,478315207.2989693,16825.361673459774,5.031385829138936
115,DeepLearning_grid_1_AutoML_20190417_210453_model_3,585829024.2949296,24203.905145553053,585829024.2949296,15344.832875397473,
116,GBM_grid_1_AutoML_20190417_210453_model_6,664610622.4399638,25780.043103919816,664610622.4399638,20456.753528779336,5.163724226635766
117,GBM_grid_1_AutoML_20190417_205327_model_6,670743325.6798958,25898.71281897801,670743325.6798958,19835.468229389433,5.092283971651549
118,DeepLearning_grid_1_AutoML_20190417_211914_model_4,784964779.9088508,28017.222915714738,784964779.9088508,20010.939796927483,
119,XGBoost_grid_1_AutoML_20190417_205327_model_1,924999418.8512725,30413.80309746337,924999418.8512725,13015.66757334333,
120,GBM_grid_1_AutoML_20190417_204446_model_4,1279154551.9974587,35765.27019326792,1279154551.9974587,28679.96933354701,5.373776130169052
121,StackedEnsemble_AllModels_AutoML_20190417_204446,1281884652.7001464,35803.41677410337,1281884652.7001464,28880.51603861719,5.389777690947523
122,GBM_grid_1_AutoML_20190417_213614_model_9,1402719397.3543794,37452.89571387478,1402719397.3543794,30038.32870872968,5.401957964388688
123,GBM_grid_1_AutoML_20190417_205327_model_7,1444992899.546268,38013.062222692184,1444992899.546268,30698.82246592567,5.424277133379049
124,GBM_grid_1_AutoML_20190417_211914_model_2,1486174286.3704345,38550.931070084865,1486174286.3704345,30599.977145989284,5.411155187493106
125,XGBoost_grid_1_AutoML_20190417_213614_model_3,1680820688.1807716,40997.81321217964,1680820688.1807716,21087.167858894925,
126,StackedEnsemble_BestOfFamily_AutoML_20190417_204446,1858504985.9833732,43110.38141774407,1858504985.9833732,34900.190106649265,5.507788208150921
127,GBM_grid_1_AutoML_20190417_211914_model_5,1923147683.475677,43853.707750607326,1923147683.475677,35470.85986457288,5.516127841537493
128,GLM_grid_1_AutoML_20190417_205327_model_1,2174167259.9716334,46627.96650049875,2174167259.9716334,37785.61120847372,5.558006331063907
129,GLM_grid_1_AutoML_20190417_213614_model_1,2174167259.9716334,46627.96650049875,2174167259.9716334,37785.61120847372,5.558006331063907
130,GLM_grid_1_AutoML_20190417_204446_model_1,2174167259.9716334,46627.96650049875,2174167259.9716334,37785.61120847372,5.558006331063907
131,GLM_grid_1_AutoML_20190417_211914_model_1,2174167259.9716334,46627.96650049875,2174167259.9716334,37785.61120847372,5.558006331063907
132,GLM_grid_1_AutoML_20190417_210453_model_1,2174167259.9716334,46627.96650049875,2174167259.9716334,37785.61120847372,5.558006331063907
133,XGBoost_grid_1_AutoML_20190417_204446_model_1,3197076988.513444,56542.70057676273,3197076988.513444,34971.23428908065,
